block_number,address,is_erc20,is_erc721
5000002,0x6c7a9e0de97d8b47a6b8c2082ad3a2702d36f13d,true,false
5000005,0xe6d8b300900940ed1dcf2f79bc07b0d8098ce8a6,true,false
5000018,0x8aae6b0d6541acf25ccaf580b8cdc9d0d4741b1b,true,false
5000054,0x7f9fa692e1b65d2b6d670feebd3e6bcc29606f14,false,false
5000083,0x265947e08088fad82743c7a9041bde2ab4b68d30,true,false
5000085,0x531d89649690f570347aea8eba1461b640c1346e,true,false
5000107,0xa3221708faaefd520336358d8dc561d999c41e04,true,false
5000122,0x0c969586e88b2be5878504cb5f53412f4c73f3f6,true,false
5000125,0xf3a8f103574bc64358e372ed68e95db0b2bb0936,false,false
5000147,0xa8fe6a1048ddd84c36aa10fa404dac08572b0033,true,false
5000155,0x1cb3209d45b2a60b7fbca1ccdbf87f674237a4aa,true,false
5000164,0x1fc2f4371ae93b08655f0979eb87465f8594f0d1,false,false
5000170,0x3b79dbd9942bab53aeec6a031f6e8b3c8ca46b17,false,false
5000171,0x0e15f68a9dec40ae7cb54e6433c4a5752b3adeaa,true,false
5000174,0xc3a6a34b83a2598e086fe1fbe4e845a5d8af76c9,false,false
5000197,0xbf4a123c8124f995784f8af11f284a86b36b3a8c,true,false
5000202,0xa881a64e71d035318280678fc034af981c01c49c,true,false
5000207,0x9bf69e194fefce7b6bc31c07560c6e359257bffc,true,false
5000215,0x2638a04fb17e4663a4feadcd90e58aaa834d032f,false,false
5000216,0x74924908b94d7c6bd2dd0f3dd272bd5177fff139,false,false
5000216,0x6c25472fb2d2acd08ab989382a0e61481398550c,true,false
5000242,0x08d109b4be6d131acacddd6fb6fa6f93e7ec72fe,false,false
5000270,0xb9a14945a1287f44f8814dc44d7d3c747dbee3b8,true,false
5000279,0xc8b55c7ad00fb9b933b0a016c6cebceea0293bb9,false,false
5000319,0xc04ded148147248b3665cfa3d2ff39d007fd0b55,true,false
5000320,0xc32311b89a7d5f664c7069d7c246b20038c186f1,false,false
5000338,0xc9f05e276d9148c7728f63205cc0180cb21a60ff,true,false
5000349,0x19327d85aa22a05137b32ce79d786d65802dd9d3,true,false
5000352,0xb1f2b7220840502aac99a3507b4948b66eaa3c99,false,false
5000363,0xfe6c964d28c996edb0cccaa1ac71b165c19d4e88,false,false
5000372,0xbe00f2ee3f4cc6d44953fae9139a34322f7c0871,true,false
5000385,0xefab21b4de8b0a8c167e9afa8183e0e14cef400f,false,false
5000385,0x59c22292f7a1c6fa4fe8b2f5794e72903521b085,true,false
5000393,0x07ed2b85fcf0df5d019022a7cd02f6f37ea34c5a,true,false
5000393,0xc4e8ac1ecc7f290f12d779d7890b7fff108bc165,false,false
5000427,0xdb5f7df433ffba706d39dc9dd7b2d68459fc2c22,false,false
5000442,0x5b40b7d3535313a5760e6d55b3dde4700df36cb1,false,false
5000461,0x01dd8186b8f38dfa01ea2c044355ea95206a4481,false,false
5000471,0xdd38296a1592f06312d3ca3599057a403cb76b0b,false,false
5000520,0xd09cf8fd08ebe58681b50064d5016923151efce9,true,false
5000532,0xe734ecc21d85c52962597b231d1397827d2baca8,true,false
5000555,0x1d06c7e4ff8c174032664058df1d2cc3d09296e7,true,false
5000562,0x33956ac3dd4b7de8e7cf6059d923761c0847fdc3,true,false
5000568,0x5a36f5cc3ea34c1c8b1cd9c60e3db2d3a13920d4,true,false
5000605,0x38b1aab60a1952494d4cf83d8798b3addff61127,true,false
5000651,0xfc559fcda8d0b683d1cf216a951c1eecf982259e,false,false
5000682,0xaa7ee9391bc70b6aba96614d7e770ab92e923e94,false,false
5000714,0x8b7d07b6ffb9364e97b89cea8b84f94249be459f,true,false
5000729,0x64c8b3f5e6971330486f1e7c223c9ebbd6ebe4b5,false,false
5000762,0x97d25fc9024c689320dafbd9bbca8861ab669ccd,false,false
5000763,0x1a19c2aec934eb39c92cff0f1ba46efe8f6c56fe,true,false
5000768,0x15d0e6cedd8ecc39daa60c63a3a5830eeca7d720,false,false
5000798,0xb7869382bdd487d1417caeb93529db4166ca4692,false,false
5000813,0x476860ae21396be7169a43ce679d0d85110b7643,true,false
5000822,0x95411d0acaa34aaaf85c0ea55a8fde2cefb3d610,true,false
5000823,0x3e94fcc283a232928725a073cf13a38c95108ef4,false,false
5000843,0x2aea8071b771818e0004d0e5c93fadd9d7f5d31d,false,false
5000843,0x3ae2f3974c55b92c5186f33c9b7f132b03d7eaf0,true,false
5000861,0x89e3b1467209cfaec9bce2293f52951584622b60,true,false
5000932,0x9df3a24d738ae98dea766cd89c3aef16583a4daf,false,false
5000932,0xeb9951021698b42e4399f9cbb6267aa35f82d59d,true,false
5000932,0x4acac98c9de637d92eaf200fa809dff378379a33,false,false
5001002,0x8569732a30ddd137a874a2420e1237465e7d1d14,true,false
5001003,0x3ea439dfd092d4733bf0edf4c4ed116fc170a133,true,false
5001032,0x04129cff7d79a652256c73b1407f34828e79a4de,true,false
5001040,0x4e21c31ff65df33ea0b7f7ec8794803f731eb239,false,false
5001126,0x7a6165a0cba248cc0fbc0a6579d508feb5a93325,false,false
5001167,0x5a725992aabc2839daece6090188dea2608a33f1,false,false
5001182,0x5652ac06e148b8c8d86c2c040fdbbbf98860ef47,false,false
5001191,0xa5bb6dad1e9b331ddc1ddf473750ede2cbea8ab9,false,false
5001199,0x992ba640b67cabf6c76d414bdd269ccf7624b3cf,false,false
5001208,0x37fade268ae74b33ad75c815f94d46b758d113ea,false,false
5001229,0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd,false,false
5001261,0x46309320c2a78bdadf5d74440c470e032e38faa7,true,false
5001373,0x97e63e68877eed5bddc8ddbecb50b5505eb03dd0,true,false
5001403,0x1f70c3fa0b5e5837d5b8e28beb3c8130cd794d8b,true,false
5001419,0xef3e1a5d28adc0fe223d297bbbbe8c03b6a852c7,false,false
5001430,0x7f6eac2ea38284645795996b11f9bf227cf9551d,false,false
5001433,0x729dc3fad452fd09fed11b159df05e1256a0426b,false,false
5001439,0xb8ce310e46b13829c5c542a3cfa89f46e450f8ae,false,false
5001454,0x8cf401c02ce2caf7f649dc19a18cbb1594f93976,true,false
5001456,0xb31f2b0e8cacfeebca3fb71437b8637dc6164b1b,true,false
5001482,0x21e6290e82a8350fece94631758531d2c1664eb7,false,false
5001511,0xfe47ccf4303967e9d99285759d4f9d0f135fcc5c,true,false
5001525,0x60dd3140e059c59b039087aaae32aaa9c9964a95,true,false
5001531,0xcaf361fe9c50be322173db4bc5c3e857d26482da,false,false
5001532,0x053adc14580ef444031d514a0e71749d2fdaa39e,false,true
5001534,0x16396b727fc3ae008a582ddf1dad02e675420344,false,false
5001544,0x9535dadbdb7a7e8f2b5da5910080ce7c546a6aba,false,false
5001551,0xd1282864e14c77e186eb45d4286e90eeb8a830b5,true,false
5001577,0x1eb0faac52ed0afccbf1f3e67a399da5440351cf,false,false
5001579,0x8fea6eb21213f311e1316330533d12d28a3b6e67,true,false
5001581,0xc874467cbafa0f265942dba0c22b33c7f01ef7d5,false,false
5001596,0x1a52ef12ca2b4de6e26252344ca8f73313cbda5e,false,false
5001632,0x865e44743f893037fdf9f54bf86371e23fb122d3,true,false
5001672,0x01982364172d4c429372f37ace5d47fe4f71f862,true,false
5001673,0x6c0a2cc6bfb260e1551787fd69904a4bac276cff,false,false
5001691,0xa659f537db8cd64292736e9ef4b9c917db0253a6,true,false
