block_number,address,is_erc20,is_erc721
9003917,0xfbeb18c80df7667175165614c8de55fda8da61ac,false,false
9003928,0x974449be8879467ff582719fc3c67419ec548fee,true,false
9004030,0x040a94d54e11f86412d5743dcbd8caeb748d094c,true,false
9004033,0xbe71aab8d19e49692e3b4b584a0a314edcd37349,false,false
9004112,0x62a2a42e170c8f3f8e741f4a1cdd44cbb446c7c0,false,false
9004137,0x7b88212c3067fd01a754bb2e2e521235e75f9863,false,false
9004138,0xc19bd6b976abc0ad70394fbb3edee741fce9509e,false,false
9004138,0x3b32f992d5f98bef76c74ecbc3a16dbf2f308baa,false,false
9004145,0x2b68e028a0ccd2b0e49c518429e470a9f6847acc,false,false
9004179,0x59e9984263c9b0d46c5574372702f3ca076adac8,true,false
9004335,0x24e80a8ed6a7df621c9c42975756fac3ac15207c,false,false
9004335,0x696e429fa0b4e738e1a53561592ffc68b56b3c1b,false,false
9004352,0xe7fa66fc8c7571f5357db0f60aff9b63ec6fb64e,true,false
9004370,0x900647f8ec7759a3c49de8b3e2c5be8762b8c967,true,false
9004410,0x61e29ff04fabf67f16daed813f96a31c9d19f17b,true,false
9004457,0x14a5c9b64ce03e0019235126399058f8e0cf858c,false,false
9004458,0x4558585174f3ff6530b108b388ceca5406bc1c5c,true,false
9004476,0x76d4187463b9ede436a099e6b9e8e030fec73724,false,false
9004489,0x0de2a05c8a3f25651c7fe0fdad821aeec916f7fa,false,false
9004532,0xc2c4d4094f521a6905d46cb8aa3d1765abea89cf,true,false
9004615,0x9c07a15c2945c549898cb643616f400f8918cbdd,false,false
9004704,0xc109ecaedc8147ce40498f8bf625dd3e7ef5700e,false,false
9004711,0x0ceddedd9cdff198ff41c0c70082bfeda6e9ab95,false,false
9004722,0x64bd9628b16cb19dcf1e488953cdc327103a74d9,false,false
9004742,0xad9355f782c6ec75f134b93304b8f9a691a4432a,true,false
9004771,0xa8ca1f7c0b1c90a52e1d1f0afb2629037c982afd,false,false
9004821,0x5ee8aeef3dfdb158eeae6dc1e04f410836c5ba66,false,false
9004824,0x956e6efa4c6734ed9c5c2fc8125ae6dd80a00a7c,false,false
9004825,0x17ea5e43d034aad9fb4f408bbb01fd3811838bf3,true,false
9004828,0x22953b20ab21ef5b2a28c1bb55734fb2525ebaf2,false,false
9004931,0xe90fa1749ed93e57d4bc6d4fee123a1471e01f34,false,false
9004992,0xffaf0ec30aff7c42b329c8239fa017a54e4c3f22,false,false
9005003,0x7b7ebeea3621472bc65836884b6160fb1b4852f8,false,false
9005007,0xce4a46e27986c523d989ad929b42b0e6714c6cc8,false,false
9005026,0xc70b0e2902b1831443642ca1c3610ad76910a386,false,false
9005029,0x88bd2a6256d437900a373b8ce84e4acbb90c9624,false,false
9005037,0x5fc1d62123558feabad1b806fdefec1de61162de,false,false
9005070,0x200c6958f6b5dfb463f84f67792b9e8a9966829f,false,false
9005083,0x393c25ab96913a80b17069a2b061ee74813d3866,false,false
9005100,0x8f5e2dea54333af9788e9117dddbcbe6bae445f1,true,false
9005157,0x7b4e0cd6e2bde16fd11445a7dc43b8e97102774c,true,false
9005205,0x22eabb7db82f09e8f1fc144e839970ab6ba5c4d9,false,false
9005226,0xd490335e606730f4d88891a63aebcbbda1534479,false,false
9005227,0xae7a19b29ce372a9018077c6b23725b4bdb2b6f5,false,false
9005229,0x7be873c259390ee8ed63a4456a907d3e47acda66,false,false
9005252,0x6f1111f1dbfd3b4a41505d69fcfd139245eddac7,false,false
9005283,0x8994a11a8a68b959bc16b06ee92f8e3ca481c4dd,false,false
9005299,0xe83a4862b94b4a9047bf3ec815b4028ea211e844,false,false
9005391,0x40c075b26f4f76f6c166b421aad28a001f934997,true,false
9005398,0x054ba91a42ed9b8b1944c2e6621efedffff827ca,false,false
9005444,0xeb19c909ace147915a11e8bdaaaae6835f27876d,false,false
9005457,0x3a749f900d2c524a5d780b1a74b854ce25382164,false,false
9005499,0xce630ed494330a89ad88b14a1e3173a26c088f0f,false,false
9005504,0xa0fee6407a1508b625bfd350870b3cdfee398850,false,false
9005506,0x4c200103b66346112e0953f9c03c29bf7a0e9941,false,false
9005550,0x41d5b4a6ff7e83351a48a392ccaa99fba067263b,false,false
9005687,0x01a90c5a0753b554eee3b5889afce40d85c1e81d,false,false
9005699,0x51d7dd487e60dab92b16049a5c242165ef0a0337,false,false
9005755,0x0bc0989550a791717f6849c0327581739e7bba83,false,false
9005761,0x7ceea62bd5a0a5cf2232a87625734c58fd4e9389,false,false
9005863,0x907e00eadda2ffede57bfc2d4e31a38304198bd6,false,false
9005994,0x65b0024a07eb887cc00f41cd88e2e8f21c4f0a8b,false,false
9006065,0x707197aa4f32e1ce56240396efc4da1ccbfe8141,false,false
9006066,0x3372f985d0ef96788d78bab800781efeaaf683d5,false,false
9006088,0x65db6be1228598668ea15d187018804ccb056adf,false,false
9006164,0x1d9684649f23215d69b54b74883db0c2eacd4ae1,false,false
9006169,0x78e1607a01446b9f045aa6daa750d2aac9bff796,false,false
9006213,0xd664f7cb39d77b451f4eae7f30f7d8309f4cc054,false,false
9006234,0xee2a9329ecc07aaabdf34126d72678a41d0417b7,false,false
9006323,0x6f371ca338bbddd0baf719e1d5d0797cce20774f,false,false
9006410,0x234db38b60569972499bb3c8569fec4821b7a58d,true,false
9006428,0xcf5ca6915877437c62070501503fcf53e1e0edaf,true,false
9006466,0x57ababb094bf7d3134503f417a63638e034c48eb,false,false
9006469,0x1e1dbc4779d3372158f8b7b75f9c9d1961676dd6,true,false
9006549,0xd0576a4180962a9458e42ab706c0449ee3e0de4f,false,false
9006717,0x4d95a049d5b0b7d32058cd3f2163015747522e99,false,false
9006819,0xc725e52e55929366dfdf86ac4857ae272e8bf13d,false,false
