block_number,address,is_erc20,is_erc721
7000006,0x5cac46426802b99d00ed4676a068356d166bafad,false,false
7000007,0x9f9fa9657bb9938cefafdf21193c819ef69baf9f,false,false
7000008,0x78e9b432e127965a543d4bcd407c75783290a1bf,false,false
7000009,0x7a200636203c5423f1d57081a37142ebf0c8347b,false,false
7000014,0x8cfb6ce0811ac72e52fa9ea92d2c76eedfd8c60a,false,false
7000018,0x404a674830b760599869297ff8b481b6752ce278,false,false
7000020,0xbe381adf04a36fd1746574954c11b80b05ec8cba,false,false
7000023,0xfdc053b520b2253a48f78cbe451732d4b5060740,false,false
7000025,0x6ba78efce260e28bfd4de5040de0a968b3c1f3c3,false,false
7000030,0x62ad8fc36d98507023031c7c30793f7912e6f274,false,false
7000033,0xa1b73ae09507b9e1b4236531275ab3212cfe997d,false,false
7000035,0xcda7b726ea6b93b80a10a9ba1662f36f19b39495,false,false
7000117,0x54318c4c4f8f6f19d11f9e9952e73889cf54f1c9,false,false
7000119,0xcc95e2627abafadbcadba0a8de1866511b2dcef5,false,false
7000148,0xf6726282bf6ae18b2e34acf25bc52b20abe7998a,false,false
7000154,0x3482665b52c01076ef4939a0089a9b62222fe824,true,false
7000161,0x30a65094ea38f4a1880b4391ae31f24ce7ef4df3,false,false
7000202,0xf6846036febe4c212a9bc1bd78596bd3e640d311,false,false
7000475,0x00f88f7932e93ee48ca9ada6a570b063b4fa573e,false,false
7000492,0x868a82a49710d78cbb3f7ed05c073594b7e068db,false,false
7000502,0xdac5e39d7c7e771a7014416b5bbae580761228f9,true,false
7000611,0x8d151b7aa31d1e820ac9d2e0dfe1d4ed08624e28,true,false
7000621,0x07fd887964ebb340075a67f272a524baa2c7c690,false,false
7000690,0x6c24e4bfaf151fa306e500bb6cbdad858529a76c,false,false
7000726,0xdecf1de67115568d6b5e408b90e279c4dc69e419,false,false
7000795,0x4faf8d77ec7114e76f2e60f16fa1400c4d97f8fd,true,false
7000866,0x77d8953e27dec89b7178a01af1da0969e2966f74,false,false
7000938,0xbacc18ea3972432f4c5d7f80de015d5d50c1cd8e,false,false
7000970,0xa69a46b227bc9de45b4677a3a8eee7369962600f,false,false
7001005,0x3d806eee839fe34c8b477cc8cb5631feadad1238,true,false
7001026,0xbaf9b33541d8b11c0d59284fc723ff08b0b68436,false,false
7001103,0x75868803ed4cfd835a9ce97b47911d5bcafa1ab8,true,false
7001103,0xa59a6d2807fc74b03a30e9751079480561835767,false,false
7001111,0x496b72f190444d3429715670d5de8ac860b17e20,false,false
7001118,0xbf4384f31f9b662a377d67642c24db764068e275,true,false
7001171,0x3b3ddfe2c854ce457da9b66edb02dfd63ef7d620,true,false
7001191,0xb61f479bc3d346f0c8f9508bb86d32fb4f90daae,false,false
7001205,0xc7691de9fc20a99e7e0a8a26e6a483a51eed1173,false,false
7001230,0x6c7c4cdb6d78799ea4781fd4b341a1ab988d2212,false,false
7001232,0x465dcfecdbecc7e8583072bd28f14f3ca0255a39,true,false
7001268,0xc1fcb97d691925fe28b60d6e4836e5a00e091030,false,false
7001271,0x4afded18d7704e57ed1ce228280f623baafa7640,true,false
7001279,0x19e4cabc379fc91818efc53ca76719134cc5aa35,true,false
7001289,0xbfa5132d0a1031f1ec71749f0a41f8998386a4e9,true,false
7001309,0xf6e8f8f47b1fd131296be675f80de0e35f58aff7,true,false
7001324,0xa4bb1a6a2dc26653185daff59de6a32cd3ebf0aa,true,false
7001355,0x03d2fe937fa9d17bc7618ab45745ae52dd89def6,false,false
7001367,0x1eb2ac5d114db56268327209e90690778f970fa8,true,false
7001402,0x70d0907b064ab5c86849d391124f62ce9bcbf597,true,false
7001426,0x1ae129115bedb2423670a4a1bbdec0c41155f045,false,false
7001443,0x1df85146fe7d812781dce319532c172cdfc42a43,false,false
7001534,0x4ed51a1d9ac4baf8ef81f4a8ca9778acc448482e,false,false
7001552,0x95a10d19f97736100c3d7185f9597e5adb0a71c4,false,false
7001556,0xc3beaff45dc921a4a5a3b432aef519c898d14b28,true,false
7001558,0xd8da7f0155cd4ccaa9f26eb406a0587a4ecf8587,true,false
7001642,0x000000000009546b5e66182fa242f1aa669a5051,false,false
7001677,0x1f339fcd3a3ea5d58daf56f846bcb8c1c5da6915,true,false
7001713,0x6374ea91693f1eccb4f7705a1cbad994c0b8f874,true,false
7001789,0x51ba99eea81284da4ca5d76f3cb292f1d4545287,false,false
7001818,0xb2c3003ecb66314497eab5ef29a44da634ee4ffc,false,false
7001849,0x4b748e463b0fa258b54674eeffa75caee0371e80,true,false
7001851,0x908ed151e70a5753691a886065d31498f8279137,false,true
7001855,0x1dad4fdfce596030e8e4d30a2eec32ea7730c53a,false,false
7001855,0xe6f78a81263281f6593f638bf38ac96834a96528,true,false
7001872,0x591ceb4797118be1cb15acd2565da1e84357e151,true,false
7001915,0xb6f1fae918f8e616ef208d78b7ca3f085b99a9d1,false,false
7001937,0xc0bcd93e441f5f52dd8b2b32e6151969a04cce69,true,false
7001978,0x73c2ec5742bba570de12d890797ec19117405e5e,true,false
7002011,0x2174ed34fb91584448d6d771d50de81ac153a0e0,true,false
7002015,0xaa826d2b4688c37276816748bf9fe83716259491,false,false
7002077,0xe07fbe398783f1e945320b18d6cac755c3f68b96,true,false
7002110,0xbf320b8336b131e0270295c15478d91741f9fc11,false,false
7002136,0xdec50ba0b86c4b220a52456cb6a72bd70c046443,true,false
7002143,0x9b59f055f0f3a4ac3f0149469355ad64a2639621,true,false
7002159,0xc50de69378a83bcef795a521a095e01bbda533da,false,false
7002165,0xeed3ae7b0f8b5b9bb8c035a9941382b1822671cd,true,false
7002171,0xa5dd83e922e473657f7c4ad5282fdbb2e1968643,true,false
7002171,0x7e0855e4d0c87542752d20d52d0096868d20d860,false,false
7002179,0x76b691074272ab1dae5c80ff5b9b4bfa894b5685,true,false
7002179,0xe4d3b7f7bc8b3e1bc640798dd2783b4c0abd4d2b,false,false
7002198,0x4e4a3a237235c7bd85d0c708318cf8e2744cadc2,true,false
7002201,0x2659157664cef9b05097301918a8311d1b4ca6c5,true,false
7002214,0x9b3ee258c6c0a573300565f23d48f857659ceb06,true,false
7002227,0xfdfb86acedacc597745c4f9153a80b5a42b69102,true,false
7002231,0xe20705bb97584e23739dfdd196b5ce5b719c54a4,true,false
7002264,0x461a910c2b259a39b1cd87ae270c5b2884b83c0a,false,false
7002281,0x4f684e435aa0acba97759dbe27f6b36c85016df6,false,false
7002331,0x823b30bda406a493239dd12c7a071418882772ab,false,false
7002367,0x2d3561c8095a9be5ff43cb4d388a700fc90c8050,true,false
7002383,0xa3e3fc83bd2708984866156ddc214c9a3866ef69,true,false
7002422,0x6e6579f6e8b651c76c239b88d6eeac5c72512d65,true,false
7002423,0xea2b9ad51d872d3cbf6c5f3ee9614d65a9d58147,false,false
7002444,0x9de841baea33789b88403913f8c4fb43213ab3bd,false,false
7002458,0x760d1eccaf80580d2e4a1221522be9577a7b9871,false,false
7002492,0x0e969e7314532984427879196d561634ae1d2b4b,true,false
7002504,0x88f70a4aadfe8898d7942944c2d5263f771edc1f,true,false
7002554,0xa78987d838a113db1be683a6477d4279ed34510a,true,false
7002565,0xac825ca87ce089a54581b6ec6b11308229de00ea,true,false
7002567,0x4635b0a2c7d10dbd28a2651e2bae3ff271f57387,false,false
7002569,0xeb0335a35d10cab0c0d615d999d657a50cfd44f0,false,false
7002599,0x02b372723cdae6f0beae8769d518d221248b1ab7,true,false
7002637,0x17b830bd566696da0a403433c024820f4ce22335,true,false
7002640,0xae3580434dc1888247c9591d4ffddc999456cc00,false,false
7002646,0x01ae607dbfc2dd21ed6469d173c8a7691775db26,false,false
7002650,0x60c3cb700191164bc17a29f6a08e1cf5346ccea9,false,false
7002675,0x7e51405ee33e81d7baaab2757e969027f34f5bf2,true,false
7002684,0xb85cd345fbeab01458a40b9cf5bc08fe6e342792,true,false
