block_number,address,is_erc20,is_erc721
8014463,0xb6fe50fd86359d0a440c0db2c1c0b8a17e503097,false,false
8014565,0x1dd7063f263d318e2cf4116e8096ec8036ce5b4b,true,false
8014607,0x5f2e7b99cb16d45c786394b145c44e21210046a4,false,false
8014642,0xa568a07df0dfd98135e6780660d40a2f39c43c4e,true,false
8014677,0x264a4836df0ea298ac7f2e9d341262dd0c8b2901,true,false
8014682,0xdfa28c81fa444cd0ff8228718fcd87572fb57a01,false,false
8014717,0x9be107427c664ddd53d7ccc53552166efcb1d053,true,false
8014787,0xdc1473ac92157457689a10d63e07fd7f980fc515,true,false
8014826,0x4374b3893fd1e5134e36d96c43082da5a699b5b2,false,false
8014849,0x103e8e8ffd295c95d993a969b5b0a6a5f7ce2e50,true,false
8014894,0x1d31deac9a50e713ab57e2ebb7867d52a8aaaa31,true,false
8014939,0x0b8e1fadfaba9651a856460e984c82f92eb5435a,false,false
8014952,0x26498b0e313a6d7bec7d4bbee44fb552ca7cc492,true,false
8015040,0x0d60a8a5755f863734458f198a712f13a995d220,true,false
8015049,0x56649c2d05b2cf56b1297fea332ba4a049748520,false,false
8015260,0x76b832678cb887121b0ee95cf449c7fdde5b3427,false,false
8015358,0x8f2dfeb3e2ffa2e9ce2349e79a667c66819d7270,false,false
8015570,0x02b4b6fa8a65e10c3037132f5b1cfba2205f5c3e,true,false
8015711,0x349fd87eaf9fba5d24e16bbb1d211b9203157a63,false,false
8015737,0xa0562477af9d02c20e9e94280d50022c350ca0a2,true,false
8015833,0x5a202558f5b5b79307e638854f5b4ceaee34879c,false,false
8015861,0x74dd98941a42ed9e8b88254edac406cffdf27ad2,false,false
8015900,0x31d4e72e00c4bbc8a081d45c2d4b0213b998d9f1,false,false
8016077,0xe2d0612710af166fdeb63b792e3ced8da4a52830,true,false
8016109,0x2648c3e6727595e163b9d2f8dd9b1f1ade292ec9,false,false
8016112,0xcba8f109839a97d8ac5b2337de9731dc3d8a55b0,false,false
8016127,0xb59c1aaf0de6c38228b18e6d692100ff1af2f5a9,false,false
8016134,0xf983c7cbdcf41d44c071040f97923015feabc8b5,false,false
8016145,0x735c9f293b5cd45510657cb003783f55430b9212,false,false
8016183,0x74c030d0ce3f9cab81737b11df867574519296ab,false,false
8016414,0x678dd12179b407abc68c700fa760f46001571e1e,false,false
8016542,0x21118e4a12f94abd9de6d557ac5f406c45f59fbc,true,false
8016710,0xef8e5a79c9fa05ab234a1844e7f4899858932775,false,false
8016734,0x90df84b4bc2938098810cb69a88ad133c5cc181b,false,false
8016775,0xd8c7e5883a86cb467639fcc6bf240e22b5f05382,true,false
8016816,0xb09d423b39921436d6c41c858da33b2c430d401d,false,false
8016874,0x125f9d5daa039bdb79d36baff667e9e0bbcea998,true,false
8016911,0xbae3831c029965877338da2f5d41f3bbd5b834f6,false,false
8016972,0x83a8cc053b47b2170dca28781f77773817200bf6,false,false
8017172,0xc85bd82baab231b31bdfe6cf3d92020d1408863a,true,false
8017657,0x22624e0ecd70538847280cdf8438ada5980b9a61,false,false
8017692,0x662b67d00a13faf93254714dd601f5ed49ef2f51,true,false
8017753,0xdaee0d4bc538109ad0ac44d7de2f8405c85bc18c,true,false
8017952,0x9e86da479dfdbc618d0a46759555154bdb06d06d,false,false
8017971,0xb261e8eeb60395764919bf2d4748476c043a9aea,true,false
8018139,0x51dabc47e4f17f24b4d3504471c901deb5c45226,false,false
8018163,0x93e5dd4833bca44c7c57ac9aa7e10445cf4477b3,true,false
8018205,0x0385378266431dadcd5aec7bc052309debdc8c91,false,false
8018221,0x325c8f73a4d3d912d1a1cffc31779f6d0641e95a,false,false
8018231,0xcc2f4b5e4fd66910ab056aa74b24a75459662dca,true,false
8018252,0x30842b307f0fabf93e7360d6ca131977b1c8230d,false,false
8018299,0x0ac19d0617af7f95f154ae2cdfaa6f2c9dcec8f3,false,false
8018336,0x3b4f77c9d033050486f1ad914da5b92757da3f05,false,false
8018424,0x76df50e54bf0525918fb52e8235c9b3c4ef960f9,false,false
8018435,0x4fc604536134dc64718800361ecbca0df6cbfe08,false,false
8018481,0x04d3b5bfc847307a9601394880648bcc6c207994,false,false
8018491,0xe54b868443af0f48e18c722f2261841c7718cd41,true,false
8018495,0x7bf5b56e217c4858b71fc95daa700af4c8382444,false,false
8018522,0x8c758dcb2883c22287c8597b68649b6a95df77df,true,false
8018589,0x5d746a60d39a3b584b438374d5e95e2ab00085b5,true,false
8018627,0x63c4e20dc25a94d2e6d1317ab308e3c83b806cfc,true,false
8018639,0x908847213ad6eb5d2123df2fd711726a4c682ca1,false,false
8018901,0xea34f3360507cd7498b0ef790b97a19fa5839d73,true,false
